,0,1,2,3,4,5,6,7,8,9,10,X,Y
0,0,0,0,0,0,0,0,0,0,0,0,2,0
1,0,5,2,1,1,3,0,1,0,0,0,0,4
2,0,3,0,0,1,1,0,1,0,0,0,1,0
3,0,0,1,0,2,1,0,4,0,0,0,3,2
4,0,1,0,2,5,6,5,2,0,2,0,3,14
5,0,0,2,3,11,20,7,4,0,0,0,10,16
6,0,1,0,1,1,12,11,3,2,0,0,9,8
7,0,2,0,1,0,4,4,6,2,0,0,2,6
8,0,0,0,0,0,1,0,1,0,1,0,1,1
9,0,1,0,0,1,0,1,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0
X,1,2,0,1,5,8,4,1,1,0,0,139,44
Y,1,4,2,4,15,23,17,8,2,0,0,62,1821
