,0,1,2,3,4,5,6,7,8,9,10,X,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,0,0,0,0,1,0,0,0,0,0,1,0
4,0,0,0,0,2,3,2,4,0,0,0,1,8
5,0,0,1,0,2,14,8,6,0,1,0,5,14
6,0,1,0,2,3,7,10,4,6,0,0,8,8
7,0,1,0,0,1,8,6,9,3,1,1,1,5
8,0,0,0,0,0,2,1,3,2,1,0,1,1
9,0,0,0,0,1,0,2,0,0,1,0,0,0
10,0,0,0,0,0,0,0,1,0,0,0,0,0
X,0,0,0,0,3,3,4,2,1,0,0,39,29
Y,0,0,1,0,9,15,17,9,2,0,0,36,849
